ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30
BLL,Ball Corp,2017,5,4,Ball Corp_20170504,-9.122608046594832,-5.891423085704003,-5.276000477061253,-5.3796032537533485,-5.356915608968804,-5.345643922014333,-5.412344582034477,-5.212267322957615,-5.2240029997053234,-5.169211492111167,-5.193078201714854,-5.231523835592714,-5.2389651759687945,-5.171494209644175,-5.201481505927785,-5.206148196657823,-5.234267966524582,-5.14891194893166,-5.1674325113368695,-5.171082200897972,-5.1667168114900885,-5.154491169600585,-5.153428422874511,-5.1522479294361725,-5.164573983701144,-5.011818624003273,-5.029801077839222,-5.040400329124214,-5.0571932468778105,-5.810469670312858,-5.690049965407039,-5.741795116672798,-4.314077479484103,-4.402411356096791,-4.4525273569101795,-4.502489510837959,-4.560628927501262,-4.611471571256737,-4.656155847217468,-4.687534742053131,-4.709800946696972,-4.720338981227775,-4.702773935421409,-4.731173774746857,-4.756734478620473,-4.773850289749201,-4.786290590433602,-4.757575337751568,-4.781351597315179,-4.743998219832654,-4.750458940216965,-4.771529179007832,-4.777204237108671,-4.7951972179368685,-4.813601300462723,-4.80998627930754,-4.8268573714334115,-4.839135019453602
msci,MSCI Inc,2017,5,4,MSCI Inc_20170504,-4.0940515373206905,-4.250310029056272,-4.372191818275007,-4.4819209801641735,-4.544973794606686,-4.560481654343062,-4.588502988600373,-4.601556388746696,-4.650477933006536,-4.57611695667007,-4.61523758379213,-4.639848104686197,-4.641283303600276,-4.657556690897885,-4.67474234284967,-4.69120935757404,-4.6514245713673965,-4.574615460325169,-4.600159001560002,-4.623247085720387,-4.633409580535644,-4.6488458572604845,-4.661775932125919,-4.6817498712192664,-4.6965665858156935,-4.6516015915781885,-4.657404161882589,-4.674949334181755,-4.6894806801252455,-4.698556879887222,-4.89994231457447,-5.0013386984474675,-5.054391230126455,-5.138378432211633,-5.17102622867021,-5.226054754807172,-5.083697388432421,-5.125472784220957,-5.170905698489867,-5.164569477755352,-4.989870796485405,-4.880925859330506,-4.901555464472606,-4.933820971198856,-4.914477414061543,-4.9428378931956365,-4.9662267728373095,-4.931783026713905,-4.948092675964623,-4.9515716359259665,-4.96988950777447,-4.9906214445711,-5.0030657632116515,-5.020857457457702,-4.996532060572063,-5.013463265933034,-5.000748272769996,-5.011893532839769
PWR,Quanta Services Inc.,2017,5,4,Quanta Services Inc._20170504,-5.19163004046836,-5.04839520921116,-4.57796851208157,-4.6377466308815345,-4.345272654560254,-4.374539331397823,-4.411239511835464,-4.414085094717488,-4.361574259791511,-4.323986402599624,-4.3191091689420285,-4.331296549799595,-4.3614193607233736,-4.395791024825079,-4.408549169311461,-4.437065132081061,-4.4615730681282075,-4.333296872663492,-4.335189197389679,-4.354950700097585,-4.375299254252194,-4.38356399860483,-4.364826021271568,-4.271406800292268,-4.2909099560334845,-4.293505767480288,-4.292453299333268,-4.296400066811353,-4.3106532026327375,-5.154782065211082,-4.898933547680404,-4.678261110066139,-4.778790676103248,-4.658274135083664,-4.704300668162149,-4.343639929834176,-4.3911721122605485,-4.435788783339148,-4.480383174166231,-4.522997442886753,-4.443960041685577,-4.375709894680348,-4.3119153375072985,-4.341350965531902,-4.371397502352539,-4.3913630358942495,-4.404723979012121,-4.309430351762237,-4.333381910759576,-4.327194348048764,-4.348797422916734,-4.348477411551058,-4.360448680143024,-4.352811384673728,-4.370517889219359,-4.382958294236727,-4.398165143519552,-4.398772347688951
IT,Gartner Inc,2017,5,4,Gartner Inc_20170504,-7.027917851847894,-6.897365513087106,-5.70003480781352,-5.669226197781701,-5.573393799592892,-5.4883821555002585,-5.524084541924858,-4.80482117199124,-4.768344438137613,-4.764155206189336,-4.8012332760148535,-4.837551630922797,-4.666455437558488,-4.6391949114759585,-4.6653908369302695,-4.69091919037975,-4.705423556610997,-4.7248835451593845,-4.75020808008541,-4.763850433684671,-4.777227162812361,-4.781825972192876,-4.800836493851571,-4.748093657456394,-4.7633998332154714,-4.762372531249447,-4.773637943158609,-4.78536946018275,-4.7947188210908935,-5.515611241350709,-5.469129820280825,-5.561667476488979,-5.639936726663692,-5.5050547244534425,-5.5616800019084565,-5.436749005059239,-5.443611664678733,-5.365979547934437,-5.142015093502065,-5.147766758387921,-4.967717740512968,-4.979769531278957,-4.980739027009621,-5.006761547147821,-5.0227576377664205,-5.033520531436396,-5.00370014262365,-5.024826330200509,-5.038412907643841,-5.036264541803786,-5.016271658938416,-5.037443127440488,-5.002966724043663,-5.022365002236831,-5.0402637818717615,-5.0583127187885975,-4.989514007563303,-4.96298013308023
ABC,AmerisourceBergen Corp,2017,5,4,AmerisourceBergen Corp_20170504,-4.857078602345789,-4.818838636965774,-4.946320437402939,-5.0339065261332685,-5.046359275757012,-5.001805963382479,-4.841469159041601,-4.309820173850775,-4.339343636865238,-4.214216146929233,-4.2576961611516335,-4.289687954936741,-4.319964579920652,-4.337772878253894,-4.3654477997391545,-4.393933450795212,-4.418308058995289,-4.422549677910259,-4.448144624162913,-4.464127726054519,-4.4148542457667945,-4.437068018466801,-4.451498649011127,-4.470423508488546,-4.490032706004273,-4.506325052079164,-4.517808594925589,-4.534443660166457,-4.4781920305806935,-6.9382013198320625,-6.135962416277591,-6.043131269197698,-5.4746550398037135,-5.400581116576676,-5.414394669337205,-5.347411621772238,-5.012231641803835,-5.026759361119167,-4.985157469420551,-4.226377512164554,-4.264262603161987,-4.300732426714768,-4.3221431579918,-4.353325144536313,-4.352333352489574,-4.379303216401636,-4.3945609383490964,-4.4151072091937085,-4.438753086170423,-4.443753453178579,-4.463265861589465,-4.484409823756263,-4.407087459443587,-4.425939462769543,-4.424272330968521,-4.4340479126981975,-4.450757222083321,-4.467610118756383
REGN,Regeneron,2017,5,4,Regeneron_20170504,-7.735649111670089,-4.584703316313703,-4.495560724234191,-4.318584296110319,-4.4094540719825925,-4.377420839415352,-4.436764828496737,-4.314067585902974,-4.261059802665217,-4.214680724553582,-4.180021321254647,-4.2170510702536985,-4.232639572459712,-4.253095462618609,-4.28228084325721,-4.268394681454056,-4.2373510325615635,-4.246624207011292,-4.189808125279408,-4.21104413658393,-4.2237135793202425,-4.243899228398389,-4.263977410994895,-4.222211291148082,-4.241102224241324,-4.252736306041162,-4.269916891456954,-4.257127420440299,-4.231188050086759,-6.723276490913535,-5.788367188529238,-3.951239589719591,-3.756830340961751,-3.7833264093161234,-3.8334261743894316,-3.891069225438931,-3.8498948602100582,-3.8989847507986592,-3.944990484890011,-3.8990891238451733,-3.9390322195640977,-3.9748959882293113,-4.000502498694815,-3.9831183557013565,-3.9640126267195215,-3.9924571045817148,-4.0193052175925,-4.018655875827398,-4.0419194807541725,-4.050585033707498,-4.072730562401805,-4.058524751782631,-4.026195235552459,-4.043924077134518,-4.023024817636124,-4.022555744178161,-4.027803140511387,-4.040981155800613
WELL,Welltower Inc.,2017,5,5,Welltower Inc._20170505,-5.431807582020822,-4.609375825398737,-4.3987210568385535,-4.509317855351981,-4.552982384393443,-4.612397932348988,-4.660172531467707,-4.704459386185583,-4.7568610711478,-4.800132231882424,-4.817064447680917,-4.857052372162563,-4.847660748148253,-4.809646417676267,-4.837678111506849,-4.866382835525063,-4.889280587892174,-4.880925279209764,-4.883994396731315,-4.8786579704213535,-4.901911190220782,-4.910141542481057,-4.91942856096103,-4.927040305234196,-4.946257021073938,-4.964071365764948,-4.982086488311774,-4.9641387950634055,-4.969656827273855,-4.961673330016462,-5.164401597495579,-5.276285893544781,-5.318306830161988,-5.103057641595849,-5.094434800252179,-5.065948466456447,-4.969809696754059,-5.022105961991035,-4.999043727074526,-5.042546696560248,-4.8767417609305275,-4.84245408047298,-4.875098702651053,-4.895379216558993,-4.9249791719898335,-4.8916577671759764,-4.86195250947677,-4.876526672306542,-4.852073930215742,-4.854526139079918,-4.866191403721753,-4.887024098927237,-4.906538487605629,-4.917049458134434,-4.918184905923741,-4.921515667186483,-4.938809064484347,-4.899524210718121
CI,CIGNA Corp.,2017,5,5,CIGNA Corp._20170505,-6.266888802563289,-5.7463818196976515,-5.889907212752443,-4.9573403397811635,-5.0430432266093,-5.050021886971961,-4.7420440002592406,-4.704410376510574,-4.7483176332451285,-4.795889321687657,-4.803410354898353,-4.806620142741023,-4.84132249205256,-4.871953558636282,-4.9040028766604085,-4.931768791393223,-4.832972291079464,-4.858647952985063,-4.884218545269551,-4.9046975075385335,-4.82701650027458,-4.786860383691662,-4.808109346334064,-4.8279904708985635,-4.844659102827006,-4.84543131780168,-4.850655519658249,-4.8449320740115995,-4.854937827405895,-5.711797935295779,-5.1652668436419145,-5.067123950518578,-5.178231998362835,-5.201449531413854,-5.273976563878559,-5.201280484650998,-5.215659371758613,-5.252082411645111,-4.829689652569059,-4.795263493979302,-4.751561347230202,-4.786233705976722,-4.812457131364659,-4.806481607065338,-4.8169116064619715,-4.845481285149412,-4.866506115533083,-4.873282570281236,-4.881070650660807,-4.891456461736455,-4.806781522579186,-4.79484312188088,-4.815253940726465,-4.807771459797474,-4.779693866289484,-4.79754518363188,-4.676225339635545,-4.675559149827638
aes,AES Corp,2017,5,8,AES Corp_20170508,-4.73131564691512,-4.4309951578281765,-4.36939007984648,-4.4613821806486245,-4.507631939332207,-4.584439091552497,-4.551790703482012,-4.605666001130356,-4.552822590309057,-4.600417398070816,-4.324862000620072,-4.3647698342144885,-4.400587016040792,-4.410441509171481,-4.439258999736851,-4.383963439279611,-4.404671236217312,-4.367346157779319,-4.358464163235395,-4.258137987164285,-4.280922573473205,-4.285001480479254,-4.306189208500701,-4.306553728031748,-4.324553582205247,-4.3432619278987215,-4.361009425785442,-4.377727414146518,-4.393906631017288,-4.210556522542478,-4.255830499276762,-4.398135117450262,-4.509648958041988,-4.599190806331873,-4.664970147528276,-4.601260179037442,-4.649164741317542,-4.522835346183832,-4.564093936260158,-4.600921779928235,-4.634675744903501,-4.670219573063983,-4.690980257979111,-4.7225344579677735,-4.7440576534782135,-4.708678592936334,-4.712875660333053,-4.691089308777105,-4.7150204595133856,-4.705255906387198,-4.716626337530384,-4.737903208050799,-4.741776704966147,-4.697444414483333,-4.708385736060047,-4.675137847171057,-4.673503639158045,-4.687717291396553
SYY,Sysco Corp.,2017,5,8,Sysco Corp._20170508,-5.666451918744631,-5.070524653097946,-4.5843933808086135,-4.662891558403227,-4.7226788885828865,-4.768216325624836,-4.83211715748241,-4.878548906960956,-4.886043356961049,-4.81076147978746,-4.853760679982363,-4.890964278154518,-4.919848626890495,-4.946131295471863,-4.945035932362312,-4.848700785123596,-4.864303881305012,-4.878008117719948,-4.881516456987817,-4.888399506727717,-4.903666890913528,-4.920981839980967,-4.940537131324926,-4.960733200077977,-4.980295824353294,-4.998164699566548,-4.866010595678347,-4.881719697104792,-4.861622348835329,-4.6597789038042645,-4.356109428357162,-4.3553890218187785,-4.387686833020361,-4.305162443468038,-4.381058337623934,-4.441104672873691,-4.499996190692596,-4.5301805633275185,-4.535491063110216,-4.5780351043261485,-4.578960692837296,-4.6155635038520995,-4.650058645173052,-4.647747512005762,-4.67762856812492,-4.703995720395634,-4.730574333317662,-4.756105072230686,-4.779310138344785,-4.801183854685406,-4.8153487725325625,-4.818216962316731,-4.831441863331781,-4.850534732478334,-4.838496459930545,-4.856556296458928,-4.797685896257606,-4.8142913898033
NWSA,News Corp. Class A,2017,5,9,News Corp. Class A_20170509,-4.263338612600458,-4.232701656555314,-4.110458820882862,-4.203176262635559,-4.183571460973307,-4.237152116507279,-4.249390919205338,-4.150415949039906,-4.202228418389637,-4.245020674268208,-4.28799466130989,-4.28316181357056,-4.295666699176296,-4.3243567355544705,-4.328454219783609,-4.358381928525493,-4.361282217097048,-4.387946490811127,-4.3962322104876606,-4.404557117037548,-4.4160254023824494,-4.438221860187124,-4.444981618477047,-4.465392615453468,-4.484924897258916,-4.496069694376613,-4.513753638239459,-4.461225166815226,-4.477719110637079,-7.090381734837973,-5.481407941399119,-5.192358307837019,-4.943062326542275,-5.033270135415141,-4.6998162328057616,-4.757984830651512,-4.764845776783844,-4.8027557786948325,-4.739910347782248,-4.777879584379491,-4.283203788459423,-4.313948693194515,-4.333081302444222,-4.361866917847558,-4.352150736378902,-4.379860931583036,-4.40454594482067,-4.430159687176532,-4.448648791043336,-4.466641631977373,-4.467169219838446,-4.487994075914634,-4.4684404437316605,-4.444950226798654,-4.4140929203846975,-4.412122391725802,-4.381666460591426,-4.3982939477684315
SRE,Sempra Energy,2017,5,9,Sempra Energy_20170509,-6.32450581270709,-6.218102066517693,-6.150168293599499,-5.200474834090413,-5.28845258361465,-5.336758525058479,-5.265960472973915,-5.08025647247451,-5.1267362097511056,-5.164664875953768,-5.175716877370589,-5.206012488714147,-5.167583925524731,-5.181183703723775,-5.206508852502872,-5.236820974796967,-5.252254732245903,-5.246437083650713,-5.271559717704903,-5.044239336241144,-5.046331153334008,-5.060483642693394,-5.075423812825721,-5.094764385147064,-5.10647784012608,-5.0670140121215255,-5.073529714077028,-5.078481357174238,-5.0024063126895735,-5.417555266334156,-5.548767554888742,-5.33340396469679,-5.393209320563039,-5.13676372036592,-5.206756160866283,-5.212899766371174,-5.2382149852567546,-5.258184833624203,-5.2057695495901335,-5.240674151622492,-5.211960148348423,-5.156284912122811,-5.184657986189242,-5.170485733979968,-5.200789547941607,-5.165921686089043,-5.1887664988489215,-5.162912661659515,-5.185274676141785,-5.205989867913514,-5.166180061241669,-5.176784703104098,-5.1706692085910895,-5.1880981439804765,-5.150358302521191,-5.1411106254838055,-5.149701739012091,-5.1369767615732185
NVDA,Nvidia Corporation,2017,5,9,Nvidia Corporation_20170509,-2.69337722798089,-2.6241431221505422,-2.7506918891466765,-2.8000733839030367,-2.6191999886862294,-2.696170381558688,-2.7592562540581804,-2.8145618448986185,-2.8347388266887887,-2.8774068702057387,-2.9082641873865036,-2.948282628017011,-2.9850158528592847,-3.0082322775037778,-3.0332118216502852,-3.054027297270544,-3.0814736256307387,-3.1001640155558237,-3.1250275083708225,-3.1160429568093555,-3.058943397487985,-3.078725498256745,-3.0993746121774577,-3.1175472222830765,-3.1356694729664256,-3.150213966234403,-3.1636085173830004,-3.1781711700754607,-3.195120488493705,-5.24085569829995,-5.4326750573932125,-5.0368362151997985,-4.374604768147671,-4.1374428043091465,-4.185345935937638,-4.159765240468103,-4.211842286422413,-4.1855475382643155,-4.203195781378671,-4.24495173761962,-4.247033235888103,-4.283708202464936,-4.317535631392532,-4.155634805906275,-4.124224722659784,-4.1387149149825255,-4.165668805377473,-4.1145934869438685,-4.136194328509343,-4.156013835075587,-4.171440411773324,-3.875883802826897,-3.8958604875579192,-3.9152494682280112,-3.9132411257673376,-3.931272918225792,-3.9482055507635136,-3.9616537606305218
aon,Aon plc,2017,5,9,Aon plc_20170509,-6.382469080627544,-6.571720472617535,-5.202635736527344,-5.30955671103973,-5.3764495917652795,-5.416640916738392,-5.471832079983979,-5.441045297102896,-5.481957552263586,-5.523612854625903,-5.500379323550555,-5.4555160481008755,-5.485451899221717,-5.511657906375471,-5.5354885873989215,-5.513077626030163,-5.4776414685950545,-5.434858392013257,-5.432014145349659,-5.456083485460201,-5.456907644944963,-5.479132761557012,-5.473815983267095,-5.477034964988508,-5.494432574724722,-5.505964736329989,-5.523112111839521,-5.472973842409662,-5.412728901342108,-6.116536194185282,-6.309955303939594,-6.154087012232254,-5.499637913929816,-5.589966472496599,-5.482978819435125,-5.549049802356155,-5.5715284687659326,-5.51971195388212,-5.559074595920753,-4.970938902351887,-4.933025961417881,-4.969958782182745,-4.992557243371497,-5.002928100687371,-4.998219253812825,-4.957138564749164,-4.982345873378664,-5.007857948555223,-5.032053085711027,-5.055297973371122,-5.076658247141719,-5.092288408092151,-5.100998806172696,-5.1205720348409605,-5.128579770085231,-5.087650760237107,-5.095918003681422,-5.1055038609753085
BKNG,Booking Holdings Inc,2017,5,9,Booking Holdings Inc_20170509,-3.9361953366314353,-3.8747419461597215,-3.965773137905137,-3.961767020619232,-4.029688022544538,-4.083089883677567,-4.099553818055017,-4.097631698557974,-4.146655940554136,-4.1514642577350935,-4.180907611405309,-4.218322743352726,-4.25492938078749,-4.264205953181308,-4.2854197572225665,-4.314056183380659,-4.342055978815561,-4.3690615624418285,-4.3946141152655365,-4.418642815674527,-4.344830351753713,-4.341568454681885,-4.320133756282367,-4.337667934199093,-4.344726347367364,-4.363307158588273,-4.295157560300665,-4.312678424203366,-4.319912946304971,-6.2993228385449616,-4.670529118306035,-4.752135963043943,-4.855148243767199,-4.8484764220784475,-4.924718888312439,-4.83706736703501,-4.882105772551702,-4.9036263580498245,-4.6803091970539485,-4.652072209498943,-4.666151760917441,-4.688747307876357,-4.687771813470001,-4.657711778639664,-4.641950947677957,-4.6040950182417575,-4.612839597229132,-4.63848398219619,-4.653964757513903,-4.6746004370854655,-4.685572251763042,-4.6949749655285045,-4.7058259097821775,-4.710985817896326,-4.7298533033562755,-4.743759208608565,-4.750252835059414,-4.752233853738646
