ticker,name,year,month,day,text_file_name,future_Single_1,future_Single_2,future_Single_3,future_Single_4,future_Single_5,future_Single_6,future_Single_7,future_Single_8,future_Single_9,future_Single_10,future_Single_11,future_Single_12,future_Single_13,future_Single_14,future_Single_15,future_Single_16,future_Single_17,future_Single_18,future_Single_19,future_Single_20,future_Single_21,future_Single_22,future_Single_23,future_Single_24,future_Single_25,future_Single_26,future_Single_27,future_Single_28,future_Single_29,future_Single_30
INCY,Incyte,2017,5,4,Incyte_20170504,-3.8766572760000004,-3.276980796,-4.106214154,-4.37312817,-4.190331174,-4.54218058,-3.976476575,-5.656750097000001,-3.7643486289999997,-2.6741065109999997,-3.8912809360000002,-3.7798620460000003,-4.352915803999999,-4.25114146,-6.099168962,-3.536454248,-3.542262643,-4.722873475,-7.858038532,-4.06447284,-2.8681116889999996,-4.255208439,-3.66840025,-5.291211383,-5.127897835,-3.8239487210000003,-4.025011033999999,-4.324006269,-6.061184218999999,-3.9490033010000003
MSI,Motorola Solutions Inc.,2017,5,4,Motorola Solutions Inc._20170504,-3.9486928480000003,-4.598539368,-4.260412853,-4.439931551,-5.3432772019999994,-4.3071137219999995,-5.742621186,-4.68497223,-3.812042715,-4.385092981000001,0.0,-3.6504126000000006,-4.616467293,-6.61530354,-7.405611951,-5.301653504,-4.435469411000001,-4.7178978339999995,-3.698142605,-4.4703514239999995,-4.832585357,-6.366743963999999,-4.224349384,-5.211462292,-5.195840981,-7.269409066000001,-5.366416673,-4.297813965,-5.308612067,-5.745530326
ATVI,Activision Blizzard,2017,5,4,Activision Blizzard_20170504,-4.286884595,-5.818410359,-4.450842693999999,-3.6855838760000004,-5.45227936,-5.3679658560000005,-4.941814009,-5.026892065,-3.1030898280000003,-4.076612754,-4.324769815,-3.808098609,-4.430816118,-4.399483488,-4.41168138,-4.1431342010000005,-5.269221593999999,0.0,-4.090596496,-6.49491967,-5.985629939,-7.309903737000001,-4.462739106,-8.015087077,-3.179209658,-3.821943216,-3.907800202,-4.656553671,-4.844710073,-6.283299133
D,Dominion Energy,2017,5,4,Dominion Energy_20170504,-4.420267738,-5.563573765,-4.3146924669999995,-5.736349346,-6.473496269,-5.491122004,-7.575114204,-4.630763704,-5.655780946,-4.524385542,-5.670151961,-4.259873863,-8.984521452000001,-4.923121127,-4.771298957,-7.207844154,-9.001071004,-5.068523422,-4.837906375,-5.960214035,-5.050835726,-5.358079201000001,-6.218378292000001,-4.623476861,-5.3195065989999994,-6.08781144,-6.78341834,-4.8521835730000005,-6.042569034,-5.019163335
K,Kellogg Co.,2017,5,4,Kellogg Co._20170504,-5.4920704879999995,-3.560164917,-3.671157937,-5.870023441,-5.285010904,-6.224370808,-5.920985282,-4.663424246,-5.968292207999999,-5.054556816,-4.300924443,-5.536112734,-5.470973266000001,-4.365552888,-6.116284288999999,-7.099017861,-5.145571369,-6.797847149,-3.9784042580000003,-7.796873195,-8.202188384,-6.497013296,-5.5261695689999994,-4.420093322,-5.171724473,-5.153308608,-5.805646594,-5.955364694,-5.238745454,-4.092977208
SRCL,Stericycle Inc,2017,5,4,Stericycle Inc_20170504,-4.212188605,-4.242764567,-5.1053690089999995,-5.111414797,-4.71280521,-5.115756339,-5.545053532000001,-5.374092176,-5.271805531,-5.243663616,-6.0373706170000005,-4.903596278,-4.310742165,-7.232767127000001,-5.440369645,-4.474345098,-4.494969055,-5.63825514,-3.520140451,-3.807136279,-4.262197503,-3.7389023989999997,-4.149211506,-3.98254364,-7.8757932870000005,-6.33569167,-5.169842329,-5.142173896,-7.019045395,-5.705951351
BLL,Ball Corp,2017,5,4,Ball Corp_20170504,-5.186670466,-5.226508325,-7.883727658,-4.9753692560000005,-6.045242517,-5.403708077999999,-5.254028494,-7.898055905,-4.554612829,-5.158068264,-4.920487242,-5.6559938679999995,-6.689053265,-5.3528647519999994,-4.613129097,-7.213045912999999,-5.130599116,-6.368650043,-4.365061717,-6.537315112999999,-5.554840839,-5.279077505,-5.0604218969999994,-5.221055452,-5.171195153,-5.59290666,-3.9480284919999997,-6.378025685,-5.760619025,-8.322143465
msci,MSCI Inc,2017,5,4,MSCI Inc_20170504,-3.912940715,-4.31538173,-5.166935825,-5.059446183,-9.193674898,-5.261191115,-4.553061803,-5.02387564,-4.746169129,-6.002056857,-4.0949630610000005,-5.327866603,-5.397285018,-4.498910479,-4.688655135,-5.481960466,-5.43118359,-4.099051009,-3.79376124,-5.465581197000001,-6.6889625079999995,-5.517506257999999,-6.073130954,-5.7524094329999995,-5.508014311,-6.253913158,-3.910288693,-5.335859203,-5.861650776,-7.319803028
PWR,Quanta Services Inc.,2017,5,4,Quanta Services Inc._20170504,-4.331019087,-6.200570976,-6.1985406439999995,-3.7155957039999996,-6.330134482999999,-3.4014984669999997,-6.699732895,-3.941730673,-3.721459168,-5.207559272,-4.955172269,-5.28065907,-5.755743673,-4.323819618,-4.752308029,-6.2477731379999994,-4.57568556,-5.833824231,-3.7654440910000004,-4.9155361939999995,-4.5319592,-7.354382921,-5.274265367,-4.338410293,-3.565142635,-6.483452917999999,-4.564964445,-4.112696521,-4.213978381,-5.990811985
IT,Gartner Inc,2017,5,4,Gartner Inc_20170504,-5.930642219,-7.031933191,-5.724460522,-5.261101486,-5.5492647129999995,-5.252013415,-5.004031799,-6.451082915,-3.810445526,-4.617003351,-4.7221529339999995,-5.574996707,-6.29544603,-3.824687618,-4.183560373,-6.602273394,-5.042742969,-4.661419873,-4.8146107780000005,-5.9961931260000005,-6.03258681,-5.99627608,-5.351941802,-5.2313602,-4.295708282,-5.091389683,-4.497639591,-4.845176358,-4.874293700000001,-5.888132776
ABC,AmerisourceBergen Corp,2017,5,4,AmerisourceBergen Corp_20170504,-4.906765422,-4.8097441430000005,-4.512472745,-4.98291945,-4.8074330089999995,-6.694325235,-4.328820406,-4.722078682,-3.446176307,-4.708254961000001,-3.558113583,-5.629886256,-5.7318717239999994,-4.739228413999999,-4.36843967,-6.719186502,-8.016993964,-4.812289915,-4.20447677,-5.355074081000001,-5.885888586,-4.047450977,-5.945540717999999,-5.542656257999999,-5.151962006000001,-5.869946776,-4.972000485,-4.637955323,-5.177118983,-3.906009146
REGN,Regeneron,2017,5,4,Regeneron_20170504,-4.404167183999999,-4.335126123999999,-4.713272278,-4.577872889,-3.8858846280000003,-5.605328371000001,-3.967962645,-4.642284783,-4.036563441,-3.7401364310000003,-4.134798042,-3.7131961689999997,-7.100947506,-4.993165749,-5.195237613,-6.756715301,-4.248868828,-3.765445403,-4.189002669,-3.476305864,-7.946738896,-5.246108823999999,-4.717434488,-4.816969126,-3.872479245,-6.985951602,-5.225894649,-5.0067847080000005,-4.173842653,-3.890947792
WELL,Welltower Inc.,2017,5,5,Welltower Inc._20170505,-6.771251202,-4.615562009,-4.254747234,-3.8498512519999997,-5.319590858,-5.935467527,-7.085250406,-4.686610098,-4.680758449,-5.460672085,-6.126266449,-6.192965463999999,-5.566865177,-5.291956808999999,-4.75469164,-7.790246597,-7.5025147610000005,-5.151659836,-4.476227342,-5.440709881,-5.117850732,-6.188086561,-5.565877779,-4.886910438,-4.824241946,-6.607199291000001,-5.509907571,-5.779674383,-4.385666321,-4.756214142
CI,CIGNA Corp.,2017,5,5,CIGNA Corp._20170505,-4.671270353,-5.191416203999999,-6.477885176,-5.1765023260000005,-4.51654871,-7.746909617000001,-5.362618856,-4.008514988,-4.540452612,-5.553825659,-7.112242332,-4.914110998,-4.78574234,-6.647320343,-6.194102981,-6.798226112,-6.393876135,-4.082202842,-5.772893845,-6.306711844,-5.405586704,-4.017043966,-4.448783314,-6.584665769,-7.929969056,-6.5030800929999995,-4.6706148480000005,-5.310944908,-4.531886127,-4.964854908
aes,AES Corp,2017,5,8,AES Corp_20170508,-5.932255763,-3.8980104339999997,-4.751018338,-4.405845812,-5.0867197410000005,-4.95934378,-7.031716352999999,-4.324570535,-6.3261245420000005,-4.248503728,-7.035243593,-3.398562643,-5.970421742,-7.071655141,-4.8752196969999995,-6.371693726,-3.7672260730000002,-5.69960869,-4.086823227,-4.06988814,-3.556191207,-7.0536675110000004,-4.280134082,-5.967865312000001,-4.178656339,-6.391054177000001,-7.082416676,0.0,-7.083256065,-7.08263026
SYY,Sysco Corp.,2017,5,8,Sysco Corp._20170508,-8.61143143,-4.99995838,-4.753957445,-3.949249294,-6.396016538,-5.886820995,-5.5531639760000004,-7.502568131,-5.894067216,-4.9939417839999996,-4.334935174,-8.598325916,-6.806588562999999,-5.891169596,-5.466531007,-5.01432235,-4.173654494,-5.123238734,-5.3676090069999995,-5.0100719389999995,-5.058964012,-5.429883877999999,-5.616572575,-6.050987567000001,-6.826535516,-7.2334289389999995,-6.22209912,-3.87715835,-6.116250202000001,-4.444486658
NWSA,News Corp. Class A,2017,5,9,News Corp. Class A_20170509,-3.4896717089999996,-6.048914557000001,-6.046551344,-4.257188378,-5.775353462000001,-3.868884285,-5.757348997999999,-4.661857915,-3.754980035,-6.080696442000001,-5.235682555,-7.186901776,-4.141617867,-4.636960096,-4.994947136,-4.254487826,-7.213132418,-4.574711787,-5.817136945,-4.72146306,-4.48937251,-4.569550955,-6.525713325,-4.822470288,-6.519098091,-6.115156828,-4.731085805,-5.615276201,-3.861093419,-5.820825309
SRE,Sempra Energy,2017,5,9,Sempra Energy_20170509,-6.834550908,-5.988368275,-6.139933326,-5.764878526,-4.42547001,-7.519226452000001,-6.314808569,-5.008494906,-4.399220882,-5.642549054,-5.443080864,-4.969815948,-7.400125768,-4.574867588,-4.936990093,-5.1885843519999995,-5.785061425,-7.425672199,-5.787510647,-5.704406569,-4.1085795030000005,-5.3844048739999995,-5.982805011,-6.089463836,-7.959495877999999,-5.30190859,-4.401171237,-5.648582772999999,-5.529891973,-4.25474966
NVDA,Nvidia Corporation,2017,5,9,Nvidia Corporation_20170509,-1.724517265,-3.147603862,-4.510941924,-2.991747396,-3.9838752360000003,-2.711421777,-3.172745015,-3.7681575339999998,-3.847936405,-4.307805114,-4.488412493,-6.102609144,-3.6537736169999997,-3.846137705,-5.629769962999999,-9.576766724,-5.300811154,-3.492550804,-5.39780206,-4.41614232,-2.623353572,-2.73877606,-6.002238351,-4.65275124,-6.159340369,-5.45281448,-5.314006083,-3.28091217,-6.527848815,-4.189707564
aon,Aon plc,2017,5,9,Aon plc_20170509,-6.383314909,-6.381623967,-7.636021714,-4.4035040180000005,-6.3485351660000005,0.0,-5.178616827,-5.369397631,-4.760202628,-6.515636665,-5.318437673,-4.739071029,-6.041236724,-5.224281648,-6.4824368660000005,-5.189250456,-6.307132834,-5.79465267,-5.491369314,-4.92234882,-6.082312921000001,-4.953158122,-5.82935191,-4.861026661,-4.949561093,-5.351663505,-5.120794336,-5.994761682,-5.349254205,-5.076316863
BKNG,Booking Holdings Inc,2017,5,9,Booking Holdings Inc_20170509,-3.096925536,-5.092406489,-5.972653427000001,-6.030829418,-4.731222,-3.982368231,-8.571695788,-4.987808032,-4.4974227980000006,-8.244963084,-4.475989562,-5.063520394,-6.284416801,-5.666334872999999,-4.549390783,-4.917896169,-5.907709919,-6.0704307260000006,-7.002860457000001,-8.217583429,-6.846388273,-3.628380851,-4.14690362,-4.084021923,-5.0420508239999995,-4.403441819,-5.615091849,-3.6053748889999997,-7.564668081000001,-4.681871044
DIS,The Walt Disney Company,2017,5,9,The Walt Disney Company_20170509,-3.8394984510000003,-7.223150822000001,-6.903994486,-5.277471489,-4.552776363,-4.169121063,-5.660597892999999,-4.844191343,-6.884871518,-5.172976102,-5.044077835,-5.500433222000001,-4.544325004,-7.345203542999999,-5.601582657000001,-5.990927872,-4.654512769,-5.09002932,-4.648534372,-5.526234768999999,-4.19268797,-4.385107222,-4.309187594,-5.407192612,-5.536194142,-6.4973779160000005,-5.418274491,-6.6248849960000005,-4.299801319,-4.794644054
SEE,Sealed Air,2017,5,9,Sealed Air_20170509,-3.649474345,-5.079800767,-4.275021387,-4.526716286,-4.089474012,-6.436838527000001,-4.132644976,-4.433143141,-4.5701175869999995,0.0,-5.553842505,-5.68296952,-4.89782741,-5.836755434,-6.098508744,-5.066666201,-5.5718731770000005,-6.6093992660000005,-4.7917598560000005,-6.091707446,-8.396830486,-5.452323426,-6.783003781000001,-4.0242178630000005,-5.578164434,-4.981178824,-5.4638042570000005,-5.116665116,-5.2829300230000005,-5.41761969
XEC,Cimarex Energy,2017,5,10,Cimarex Energy_20170510,-4.250914163,-4.783098727,-7.0673565510000005,-8.270371954,-4.753581825,-5.926066017999999,-4.192590672,-4.272514093,-4.7939578019999995,-4.387175318,-3.784541144,-8.215402727,-3.5242949660000003,-6.799444854,-5.849207129,-3.693086802,-4.024011799999999,-4.424893621,-3.2303891539999996,-4.404626695,-4.344315798,-5.841979415,-4.647783409,-3.327275345,-3.290716031,-7.35583748,-5.535570148,-5.117201641,-4.018663882,-4.5353206010000005
MYL,Mylan N.V.,2017,5,10,Mylan N.V._20170510,-3.444245378,-4.387873418,-5.009102068,-4.410342666,-4.360547642,-4.347693995,-5.202159741,-3.9926797819999997,-3.705580485,-4.570175056,-4.098946989,-5.891889807999999,-4.703504422,-4.640331303,-4.207772701000001,-4.41178867,-4.4865858769999996,-6.062231907,-3.887677255,-4.6664969769999995,-4.649184238,-3.500507327,-3.556119442,-5.838784512999999,-3.739782117,-4.957457317,-4.276669443,-5.27785331,-3.7847215089999997,-3.945774291
BR,Broadridge Financial Solutions,2017,5,10,Broadridge Financial Solutions_20170510,-7.47814848,-5.569178551,-4.294134398,-4.267247919,-4.888963826,-6.055510506,-4.261450599,-4.53094601,-7.812826454,-4.566922869,-4.421266366,-4.805894178,-6.845427018,-4.751466301000001,-3.923822663,-5.695894494,-4.613552541000001,-4.312706474,-5.798525971,-4.039127334,-5.007165474,-5.654401856000001,-4.2865425010000004,-7.826522537000001,-4.935810887,-5.405565496,-4.693332873999999,-5.247654691,-5.635485717000001,-5.567491359
KSS,Kohl's Corp.,2017,5,11,Kohl's Corp._20170511,-4.015717766,-4.331022471,-5.507237823,-4.915362055,-6.832181427999999,-4.553884554,-4.167464068,-5.107790868,-5.598180404,-3.697619305,-5.626374731,-6.470021223,-4.679809748,-3.648837414,-4.473030651,-4.322187639,-2.851577488,-4.443470292,-3.7739981539999996,-2.628359073,-5.103812715,-6.453550722,-4.606238212,-4.596192766000001,-5.921094827,-5.518256146000001,-3.219677356,-4.339368592,-3.8723288769999997,-3.9065328839999998
HD,Home Depot,2017,5,16,Home Depot_20170516,-4.28951602,-5.992051694,-5.558731358999999,-6.1305343070000005,-4.9273800439999995,-6.814183608,-4.664992261,-4.608103992,-7.07722184,-6.030452904,-4.53908284,-6.65381369,-5.625511671,-5.569685555,-5.312649233,-4.664725334,-5.649900444,-5.2786422989999995,-4.431756836,-4.018035491,-9.658239621,-7.094733209,-4.279213866,-4.936692338,-4.983541853999999,-4.949283843,-3.6185886139999996,-7.226292355,-5.218491888,-5.035508642
SNPS,Synopsys Inc.,2017,5,17,Synopsys Inc._20170517,-3.391705312,-7.075144887,-4.031425576,-5.329958811,-5.128934261,-4.984017478999999,-4.472042134,-5.417732867000001,-6.085402786,-7.129204721,-4.43308885,-7.141813514,-7.323394307999999,-5.67529561,-7.327325205,-4.15835572,-4.277332755,-4.563936708,-5.452355917999999,-5.448084352,-5.731460537999999,-4.37365804,-6.616214292,-7.531127492,-7.126134798,-5.781700947,-6.141524431000001,-4.45033518,-4.793619485,-4.052929549
ROST,Ross Stores,2017,5,18,Ross Stores_20170518,-3.9897972160000004,-5.51663953,-4.978315168,-6.786720504,-4.077529758,-4.797071365,-6.559285289,-4.8632743430000005,-5.5847172,-5.665470275,-5.022315088,-3.756156574,-5.433880696,-4.364639207,-4.562402762,-6.429111827000001,-5.59460117,-4.138638773,-5.773227006,-4.2957399469999995,-4.657800647,-3.030118505,-4.254050345,-4.113864938,-5.164228955,-4.922129878,-5.809704132,-3.811624745,-4.790607064,-4.892270031
GPS,Gap Inc.,2017,5,18,Gap Inc._20170518,-3.238032579,-6.322471343999999,-5.6275546620000005,-5.14567811,-4.8715955630000005,-4.0082417480000005,-5.230233408999999,-6.334294168,-4.351410068,-4.595999739,-5.236476726999999,-4.160667965,-6.31412786,-4.929490518,-3.7203244239999997,-4.332050036,-4.379002263,-4.92553122,-4.978916794,-4.748832043999999,-5.096829542,-3.2421550439999995,-4.566612038,-5.206729695,-6.087633584,-4.699099001,-4.148569172,-6.333351242999999,-4.498914804,-7.69619028
FL,Foot Locker Inc,2017,5,19,Foot Locker Inc_20170519,-3.634528964,-5.0151286189999995,-5.519302382999999,-7.5945512520000005,-5.921289048999999,-5.9239672,-5.4749259189999995,-7.080113807,-3.805992875,-4.882101085,-3.129267374,-5.56942992,-3.669004718,-4.092128182,-6.529046734,-5.431876179,-3.723970566,-4.0465875030000005,-4.202796524,-4.479658876,-3.827278601,-2.99831807,-5.006884400000001,-4.4956179160000005,-4.950619048,-5.91913017,-5.442206985,-8.490889103999999,-4.430408218,-3.590026506
CPB,Campbell Soup,2017,5,19,Campbell Soup_20170519,-3.484929906,-4.513629188,-5.409615177,-4.865446457,-6.115001653999999,-3.999908763,-5.528052868,-5.225588274,-5.5294157329999996,-5.4420835279999995,-6.459432314,-5.567130032000001,-4.420241385,-6.157323233,-5.084758656,-6.5668394789999995,-7.954644257000001,-7.549530115,-3.395241165,-5.4779226670000005,-5.9011592020000005,-4.56343435,-5.887994345,-4.982315385,-5.541799835,-4.079388439,-8.572871111,-4.073582391,-5.78365051,-7.173096483999999
INTU,Intuit Inc.,2017,5,23,Intuit Inc._20170523,-2.6999545389999997,-5.56081629,-6.539395923,-4.532521619,-5.469692695,-5.317208054,-4.559076161,-6.7942148829999995,-4.940596681000001,-6.032002245,-5.256741545,-4.044519386,-5.698201042000001,-6.906140795,-6.111861975,-6.60370925,-5.614961497,-4.706889254,-5.4917058579999996,-7.468213541,-6.29046056,-5.833170541,-4.251353175,-3.795518215,-7.432973947000001,-4.088235226,-6.129022677000001,-4.766701809,-6.084524866000001,-5.4963656610000005
HPQ,HP Inc.,2017,5,24,HP Inc._20170524,-3.391252667,-5.213326552,-3.6711666610000004,-4.65606695,-4.592477318,-6.44823825,-4.658176586000001,-3.5500430169999997,-6.816612425,-6.122421302999999,-3.639779182,-5.250095173,-6.78885938,-3.9546407930000003,-4.896682121,-5.37465178,-3.9324177369999997,-4.839103304,-5.0011197460000005,0.0,-5.282031427,-3.9008579930000002,-3.8408287569999997,-4.224560247,-3.668561548,-5.274118135,-5.386802874,-5.273594596000001,-3.647277854,-4.676900441
tIf,Tiffany & Co.,2017,5,24,Tiffany & Co._20170524,-4.6787198860000005,-5.473913398,-5.842787725,-4.423990103,-3.6412709060000004,-4.7790232989999994,-4.45090155,-5.091129109,-4.917915423,-4.195406039,-4.510104457,-4.112356311,-4.271726011,-5.598888857,-5.250312605,-4.060883352,-3.923830017,-4.05980821,-4.555279253,-6.634542796,-5.537198871,-5.17345404,-4.2030526880000005,-6.149475475,-4.227309536,-4.227324239,-6.202739055,-5.034171418,-8.445663717999999,-4.768876726
AAP,Advance Auto Parts,2017,5,24,Advance Auto Parts_20170524,-4.841702478,-4.09867079,-4.742016493,-5.336551542,-3.6509152410000003,-5.277393366,-4.12382139,-3.457860795,-5.263119405,-3.324735033,-3.943654673,-3.9031707439999996,-5.260495561,-4.8407777460000005,-5.451861434,-4.886373253,-5.448590654,-3.069366868,-3.5896902180000003,-5.316035326000001,-4.834117958999999,-4.067478091,-6.574238202999999,-3.14546213,-5.17523177,-5.370228922000001,-4.159821968999999,-2.1939349459999997,-3.938132374,-4.429262356000001
HPE,Hewlett Packard Enterprise,2017,5,31,Hewlett Packard Enterprise_20170531,-2.679745023,-4.98361213,-4.283592108,-4.882779192,-7.440051604,-7.440772725,-5.649644599,-5.706226319,-6.330988323,-4.792267981,-4.331915673,-6.311120407000001,-4.272424698,-5.342319494,-5.471066552000001,-5.014867545,-4.586155348,-6.0431617520000005,-3.993161961,-3.719649678,-4.21360058,-5.625833871,-5.3345306180000005,-4.122939702,-3.6062040580000003,-4.84237278,-4.850199364,-6.036745615,-7.425393101,-4.024747007
KR,Kroger Co.,2017,6,15,Kroger Co._20170615,-2.381339647,-4.153964528,-4.466790981,-7.713266954,-4.768455522,-6.3349327,-7.722847107000001,-4.951016847,-3.6701663410000003,-5.357856205,-5.671557934,-4.618986909,-4.298552541,-5.448019445,-6.647617466,-3.740270053,-7.030546876,-4.891257694,-5.247003671,-5.539929589,-5.10202879,-4.269252659,-4.057334893,-4.272321442,0.0,-6.6532895960000005,-3.943944295,-6.383638167000001,-4.635993951000001,-4.28462743
LEN,Lennar Corp.,2017,6,20,Lennar Corp._20170620,-4.464602276,-4.1493627019999995,-5.196943635,-5.032366376000001,-4.954323961,-4.21433366,-5.800230714,-4.442656772,-4.250750625,-5.794539155,-4.593777923,-3.472503173,-3.865981417,-4.198566168,-8.588799556,-6.9800186889999996,-5.4549673279999995,-4.85702573,-4.39724601,-5.0191463910000005,-7.194774487999999,-6.634534091,-4.77501034,-5.139198884,-4.794848916,-5.238505722,-4.481685047,-8.564513411,-4.021547157,-4.690794481
ORCL,Oracle Corp.,2017,6,21,Oracle Corp._20170621,-2.457023376,-4.348788171,-6.338838518999999,-6.136335112,-6.047234491,-4.3297597560000005,-6.729585301,-4.1632705660000004,-6.201818236,-4.395474285,-4.581898079,-5.20825992,-5.251467943,-4.47174747,-6.223660585,-5.479682017999999,-6.578740195,-8.525012343,-4.518821216,-5.972056293,-5.0430354610000006,-7.146728229,-4.818718792,0.0,-4.263668882,-5.818038842999999,-4.9122645160000005,-5.380293011,-4.856846411,-4.683953744
